video_id,influencer,platform,sentiment_score,sentiment_label,primary_emotion,secondary_emotion,formality,energy_level,humor_level,rhetorical_mode,authenticity_score,controversy_potential,shareability_score,confidence
7563306822334024990,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,anticipation,joy,casual,high,0.6,persuasive,0.7,0.1,0.7,0.9
7563378517111573791,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.6,positive,anticipation,joy,casual,moderate,0.6,entertaining,0.7,0.2,0.8,0.8
7563426165592001822,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,joy,anticipation,casual,high,0.7,entertaining,0.8,0.1,0.8,0.9
7563718327986588959,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,anticipation,trust,conversational,moderate,0.2,informative,0.8,0.1,0.7,0.9
7564175405725404430,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,very_positive,joy,trust,casual,moderate,0.4,informative,0.7,0.1,0.8,0.85
7564468875773938974,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,joy,trust,conversational,moderate,0.4,informative,0.8,0.2,0.7,0.85
7564596669728230687,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,surprise,anticipation,casual,high,0.7,entertaining,0.8,0.4,0.8,0.85
7564741631606328606,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.1,neutral,anticipation,trust,conversational,moderate,0.0,informative,0.7,0.3,0.6,0.85
7565122699228466463,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,trust,joy,conversational,moderate,0.1,informative,0.8,0.1,0.7,0.9
7565956177637559582,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.85,very_positive,joy,trust,casual,high,0.2,entertaining,0.8,0.1,0.8,0.9
7566313802103360782,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,very_positive,joy,anticipation,casual,moderate,0.2,entertaining,0.7,0.1,0.7,0.9
7566432035284192525,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.1,neutral,anticipation,trust,casual,moderate,0.0,informative,0.6,0.0,0.4,0.3
7566749790990568735,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,trust,anticipation,conversational,moderate,0.1,informative,0.7,0.1,0.6,0.85
7566975430247370015,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,anticipation,joy,conversational,high,0.2,informative,0.7,0.1,0.8,0.9
7569359486905863437,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.1,neutral,trust,anticipation,professional,moderate,0.0,informative,0.8,0.2,0.6,0.9
7569584757680442655,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,anticipation,joy,casual,high,0.6,informative,0.8,0.1,0.7,0.9
7570065226947677471,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,very_positive,joy,anticipation,casual,high,0.2,entertaining,0.8,0.1,0.7,0.9
7571172408321772831,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.1,informative,0.8,0.1,0.8,0.9
7571215705748557086,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.6,positive,joy,anticipation,casual,moderate,0.3,entertaining,0.8,0.1,0.7,0.7
7571859258501909790,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,very_positive,anticipation,joy,conversational,high,0.1,informative,0.6,0.1,0.7,0.9
7571908785866837278,Hoboken Girl _Jennifer Tripucka and team_,tiktok,-0.3,negative,trust,surprise,professional,moderate,0.1,informative,0.8,0.7,0.6,0.85
7572558483288067359,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.2,entertaining,0.8,0.1,0.6,0.7
7573127264959794463,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.1,neutral,anticipation,surprise,casual,moderate,0.3,entertaining,0.8,0.6,0.7,0.85
7573749042002283807,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.3,positive,trust,anticipation,professional,moderate,0.1,informative,0.8,0.1,0.6,0.9
7574046185816722719,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.2,informative,0.7,0.1,0.6,0.9
7574504042378824990,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.7,positive,anticipation,trust,conversational,moderate,0.2,informative,0.8,0.1,0.6,0.85
7574527869972499767,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.8,positive,anticipation,joy,casual,high,0.3,informative,0.6,0.3,0.7,0.85
MS4wLjABAAAAdDI4PT6wT3JBux7IgDLkmvsdX-xGzQxSaI3yt7kOKCgT44krV43qE-PrWpNmdU8h,Hoboken Girl _Jennifer Tripucka and team_,tiktok,0.0,neutral,neutral,neutral,conversational,moderate,0.0,informative,0.5,0.0,0.3,0.1
7564943105418431757,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.7,entertaining,0.4,0.1,0.9,0.8
7565268299345349901,Jersey Joe,tiktok,0.7,positive,anticipation,joy,casual,moderate,0.2,persuasive,0.3,0.1,0.7,0.8
7565318323722931470,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,high,0.8,entertaining,0.6,0.1,0.9,0.8
7565723340585946423,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,high,0.7,entertaining,0.6,0.3,0.8,0.7
7566015526535810318,Jersey Joe,tiktok,0.7,positive,anticipation,trust,casual,moderate,0.1,persuasive,0.4,0.1,0.6,0.8
7566060087446342926,Jersey Joe,tiktok,0.8,positive,anticipation,joy,casual,high,0.6,entertaining,0.7,0.1,0.9,0.8
7566384930159152397,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.6,entertaining,0.7,0.1,0.9,0.85
7566430779064978743,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,high,0.7,entertaining,0.4,0.2,0.8,0.6
7566767379586354446,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,high,0.75,entertaining,0.7,0.1,0.9,0.8
7566826841642667278,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.7,entertaining,0.6,0.1,0.9,0.8
7567138817715768589,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,high,0.7,entertaining,0.6,0.1,0.9,0.8
7567171468505763085,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,high,0.7,entertaining,0.4,0.1,0.8,0.7
7567492554313239863,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.6,entertaining,0.7,0.1,0.9,0.85
7567544866385792269,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,high,0.6,entertaining,0.4,0.1,0.8,0.7
7567867776732335415,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,high,0.7,entertaining,0.4,0.1,0.8,0.8
7568257591390899511,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,very_high,0.7,entertaining,0.4,0.1,0.9,0.85
7568304828976221495,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,high,0.6,entertaining,0.4,0.1,0.8,0.8
7568645418427452685,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,high,0.7,entertaining,0.7,0.1,0.9,0.8
7568684092254883086,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,high,0.7,entertaining,0.4,0.1,0.9,0.7
7569005135423212855,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,high,0.7,entertaining,0.7,0.1,0.9,0.85
7569051156094242062,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.7,entertaining,0.6,0.1,0.9,0.85
7569376160740658487,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.6,0.1,0.9,0.85
7569412500077186317,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.6,0.1,0.9,0.8
7569758402625211661,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.6,entertaining,0.5,0.1,0.9,0.8
7569784828812381454,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,high,0.7,entertaining,0.6,0.1,0.9,0.85
7570113281914899726,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.4,0.1,0.9,0.7
7570156589911411982,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.3,0.1,0.9,0.85
7570478088312638734,Jersey Joe,tiktok,0.7,positive,anticipation,trust,casual,moderate,0.1,persuasive,0.3,0.1,0.6,0.8
7570537095354158391,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.6,0.1,0.9,0.9
7570855390506650893,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.4,0.1,0.9,0.85
7570895487595728142,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,high,0.6,entertaining,0.4,0.1,0.8,0.8
7571235851808558349,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,very_high,0.8,entertaining,0.6,0.1,0.9,0.8
7571282973799025933,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,high,0.7,entertaining,0.4,0.1,0.8,0.8
7571589238890810638,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,high,0.7,entertaining,0.4,0.1,0.9,0.85
7571644295766215991,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.6,0.1,0.9,0.85
7571971704277273911,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,high,0.8,entertaining,0.7,0.1,0.9,0.8
7572012823455206669,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,high,0.8,entertaining,0.7,0.1,0.9,0.8
7572341936867052855,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,very_high,0.8,entertaining,0.4,0.3,0.9,0.6
7572383916313644301,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,high,0.7,entertaining,0.6,0.1,0.8,0.7
7572729178798165262,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,high,0.7,entertaining,0.4,0.1,0.8,0.7
7572802554241879309,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,high,0.7,entertaining,0.6,0.1,0.8,0.8
7573085364416531726,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,very_high,0.6,entertaining,0.4,0.1,0.9,0.7
7573146827533421879,Jersey Joe,tiktok,0.6,positive,joy,anticipation,casual,high,0.8,entertaining,0.4,0.4,0.9,0.7
7573457899070950669,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.7,entertaining,0.6,0.1,0.9,0.8
7573496882555637006,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,very_high,0.8,entertaining,0.4,0.1,0.9,0.7
7573823760864726285,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.7,entertaining,0.6,0.1,0.9,0.8
7573879020929010999,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,high,0.6,entertaining,0.4,0.1,0.9,0.7
7574185492460113207,Jersey Joe,tiktok,0.8,positive,joy,anticipation,casual,high,0.6,entertaining,0.4,0.1,0.8,0.8
7574259160452238606,Jersey Joe,tiktok,0.7,positive,joy,anticipation,casual,very_high,0.7,entertaining,0.4,0.1,0.9,0.8
7574565813542292750,Jersey Joe,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.7,0.1,0.9,0.8
MS4wLjABAAAAyJ48mheORupWP4RYg54n76Ea1h0DEThdBBLkl0Gx875cNV1EEOzfcORY6LSug2p3,Jersey Joe,tiktok,0.0,neutral,neutral,neutral,casual,moderate,0.0,entertaining,0.5,0.0,0.0,0.1
7570087280501722382,Jersey Sports Zone,tiktok,0.7,positive,anticipation,trust,professional,high,0.1,informative,0.8,0.2,0.7,0.9
7570353356141497614,Jersey Sports Zone,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.1,informative,0.95,0.2,0.85,0.95
7570366524565802253,Jersey Sports Zone,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.1,informative,0.8,0.1,0.8,0.9
7570369975781821709,Jersey Sports Zone,tiktok,0.8,very_positive,joy,trust,professional,high,0.1,informative,0.9,0.1,0.8,0.9
7570513058003520781,Jersey Sports Zone,tiktok,0.8,very_positive,joy,trust,conversational,high,0.1,informative,0.8,0.2,0.8,0.9
7570515553593380109,Jersey Sports Zone,tiktok,0.8,very_positive,joy,trust,conversational,high,0.1,informative,0.8,0.1,0.7,0.9
7570554522553109774,Jersey Sports Zone,tiktok,0.8,very_positive,anticipation,joy,casual,very_high,0.2,entertaining,0.85,0.1,0.9,0.9
7570907887237664013,Jersey Sports Zone,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.2,entertaining,0.8,0.2,0.9,0.9
7570908914967923982,Jersey Sports Zone,tiktok,0.8,very_positive,anticipation,joy,casual,very_high,0.2,informative,0.8,0.1,0.8,0.9
7571137994908863757,Jersey Sports Zone,tiktok,0.9,very_positive,joy,trust,professional,high,0.1,informative,0.8,0.1,0.8,0.9
7571138594484555022,Jersey Sports Zone,tiktok,0.9,very_positive,joy,trust,conversational,very_high,0.3,entertaining,0.8,0.1,0.8,0.9
7571139230982753549,Jersey Sports Zone,tiktok,0.9,very_positive,joy,trust,conversational,very_high,0.3,entertaining,0.8,0.1,0.9,0.95
7571141088493210935,Jersey Sports Zone,tiktok,0.8,very_positive,joy,trust,conversational,high,0.1,informative,0.9,0.1,0.7,0.9
7571141835310075149,Jersey Sports Zone,tiktok,0.8,very_positive,anticipation,joy,professional,high,0.1,informative,0.9,0.1,0.8,0.95
7571177902725664055,Jersey Sports Zone,tiktok,0.8,positive,anticipation,joy,casual,high,0.1,entertaining,0.7,0.2,0.8,0.9
7571350935079898382,Jersey Sports Zone,tiktok,0.8,positive,anticipation,joy,professional,high,0.0,informative,0.9,0.1,0.7,0.9
7571475812319382798,Jersey Sports Zone,tiktok,0.85,very_positive,joy,trust,conversational,very_high,0.1,informative,0.9,0.1,0.8,0.95
7571892460859723021,Jersey Sports Zone,tiktok,0.8,positive,anticipation,trust,conversational,moderate,0.2,informative,0.7,0.1,0.6,0.85
7571917048234741047,Jersey Sports Zone,tiktok,0.8,very_positive,joy,anticipation,casual,very_high,0.1,informative,0.9,0.2,0.8,0.9
7572015840296537399,Jersey Sports Zone,tiktok,0.9,very_positive,joy,trust,casual,very_high,0.1,informative,0.9,0.05,0.8,0.95
7572215187105762574,Jersey Sports Zone,tiktok,0.8,very_positive,anticipation,joy,conversational,high,0.1,informative,0.8,0.3,0.8,0.9
7572219842799881527,Jersey Sports Zone,tiktok,0.9,very_positive,anticipation,joy,conversational,very_high,0.1,entertaining,0.8,0.0,0.8,0.95
7572255992101047565,Jersey Sports Zone,tiktok,0.8,positive,anticipation,trust,conversational,high,0.1,informative,0.8,0.1,0.7,0.9
7572313903674264845,Jersey Sports Zone,tiktok,0.8,very_positive,anticipation,joy,conversational,high,0.1,informative,0.8,0.1,0.8,0.9
7572362600034372877,Jersey Sports Zone,tiktok,0.8,very_positive,joy,trust,conversational,very_high,0.1,entertaining,0.7,0.1,0.9,0.9
7572420691065081101,Jersey Sports Zone,tiktok,0.85,very_positive,joy,trust,casual,high,0.1,informative,0.8,0.1,0.8,0.9
7572613331794644238,Jersey Sports Zone,tiktok,0.8,very_positive,joy,trust,conversational,high,0.1,informative,0.8,0.1,0.9,0.9
7572641725143977229,Jersey Sports Zone,tiktok,0.8,positive,joy,trust,professional,high,0.0,informative,0.9,0.1,0.8,0.9
7572643064884301070,Jersey Sports Zone,tiktok,0.7,positive,trust,joy,professional,moderate,0.1,informative,0.8,0.1,0.6,0.9
7572644202052357389,Jersey Sports Zone,tiktok,0.7,positive,trust,joy,professional,moderate,0.0,informative,0.8,0.1,0.6,0.9
7572647563774528782,Jersey Sports Zone,tiktok,0.8,very_positive,joy,trust,professional,high,0.0,informative,0.9,0.1,0.7,0.95
7573042402349370637,Jersey Sports Zone,tiktok,0.9,very_positive,joy,anticipation,casual,very_high,0.2,entertaining,0.8,0.1,0.9,0.95
7573123849923939598,Jersey Sports Zone,tiktok,0.8,very_positive,joy,trust,professional,high,0.0,informative,0.9,0.1,0.7,0.9
7573125440856968461,Jersey Sports Zone,tiktok,0.8,very_positive,joy,trust,professional,high,0.0,informative,0.9,0.1,0.8,0.9
7573161890982055181,Jersey Sports Zone,tiktok,0.9,very_positive,joy,trust,casual,very_high,0.2,entertaining,0.85,0.1,0.9,0.9
7573174522002656526,Jersey Sports Zone,tiktok,0.9,very_positive,joy,trust,conversational,very_high,0.0,informative,0.8,0.1,0.8,0.9
