video_id,main_topic,content_type,nj_relevance_score,local_vs_universal,influencer,is_news_type,is_informative,is_nj_focused
3423906872597996506,New Jersey local lifestyle,lifestyle,1.0,local,Christine Eliza,False,False,True
3499953832975819922,New Jersey lifestyle and travel,lifestyle,1.0,local,Christine Eliza,False,False,True
3591956863807659573,New Jersey lifestyle and tourism,lifestyle,1.0,local,Christine Eliza,False,False,True
3686823011887159420,New Jersey lifestyle and dining,lifestyle,1.0,regional,Christine Eliza,False,False,True
3687572188711671092,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3689682238942219607,New Jersey lifestyle and discovery,lifestyle,1.0,local,Christine Eliza,False,False,True
3689907381380392187,New Jersey lifestyle and travel,lifestyle,1.0,local,Christine Eliza,False,False,True
3690633482050266022,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3692719742508428087,New Jersey food and lifestyle,lifestyle,1.0,local,Christine Eliza,False,False,True
3694193677473227437,New Jersey lifestyle and travel,lifestyle,1.0,local,Christine Eliza,False,False,True
3694839269198958331,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3695592392209403764,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3697679659224618167,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3698547874733711846,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3699910205518485986,New Jersey lifestyle and gems,lifestyle,1.0,local,Christine Eliza,False,False,True
3701537795445245455,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3703637346587457775,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3704305997956087915,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3707135840168484232,New Jersey lifestyle and travel,lifestyle,1.0,local,Christine Eliza,False,False,True
3707897530229235549,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3709922616246349288,New Jersey lifestyle and activities,lifestyle,1.0,local,Christine Eliza,False,False,True
3710192655318948882,New Jersey lifestyle and dining,lifestyle,1.0,regional,Christine Eliza,False,False,True
3711599884492528666,New Jersey lifestyle and culture,lifestyle,1.0,local,Christine Eliza,False,False,True
3712319512730575964,New Jersey lifestyle and real estate,lifestyle,1.0,local,Christine Eliza,False,False,True
3713774283652001418,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3714406335183246768,New Jersey lifestyle and tourism,lifestyle,1.0,local,Christine Eliza,False,False,True
3715145198684008415,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3718074473216296049,New Jersey lifestyle and dining,lifestyle,0.95,local,Christine Eliza,False,False,True
3727489996756742860,New Jersey lifestyle and gems,lifestyle,1.0,local,Christine Eliza,False,False,True
3729007850623461942,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3733297546769049853,New Jersey Lifestyle and Dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3734037521291440360,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3737674042099655042,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3738318918142493191,New Jersey lifestyle and dining,lifestyle,1.0,regional,Christine Eliza,False,False,True
3741213873220267755,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3744237602028169870,New Jersey shore lifestyle,lifestyle,1.0,local,Christine Eliza,False,False,True
3744743275002406845,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3745716661870409203,New Jersey lifestyle and dining,lifestyle,1.0,regional,Christine Eliza,False,False,True
3749921336882759328,New Jersey lifestyle and real estate,lifestyle,1.0,local,Christine Eliza,False,False,True
3749956961051936799,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3750766055439244123,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3752297266779274414,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3753592314167226300,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3758109589062341229,New Jersey lifestyle and dining,lifestyle,1.0,regional,Christine Eliza,False,False,True
3758756875320733835,Data unavailable for analysis,lifestyle,1.0,local,Christine Eliza,False,False,True
3760946228096694721,New Jersey lifestyle and travel,lifestyle,1.0,local,Christine Eliza,False,False,True
3763041920613516230,New Jersey lifestyle and dining,lifestyle,1.0,regional,Christine Eliza,False,False,True
3764729327767026856,New Jersey lifestyle and dining,lifestyle,1.0,local,Christine Eliza,False,False,True
3765182762253974311,New Jersey lifestyle and travel,lifestyle,1.0,regional,Christine Eliza,False,False,True
3768845288099208805,New Jersey lifestyle and gems,lifestyle,1.0,local,Christine Eliza,False,False,True
3715705837970183259,Fashion and lifestyle styling,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3715943475591703867,Fashion and lifestyle in New Jersey,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3716498815760335823,Fashion and local lifestyle,lifestyle,0.9,regional,Dileiny Baron,False,False,True
3719265155415951964,Fashion and urban lifestyle,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3719340829057101204,NJ lifestyle and fashion,lifestyle,0.9,regional,Dileiny Baron,False,False,True
3720087471079166215,NJ Fashion and Lifestyle,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3720745249338732528,Fashion and lifestyle curation,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3723689534824564544,Fashion and lifestyle content,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3724355267715794714,Fashion and lifestyle styling,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3725125153580842495,New Jersey lifestyle and fashion,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3725837586247116195,Elevated fashion and lifestyle,lifestyle,0.9,regional,Dileiny Baron,False,False,True
3727282231950896315,Fashion and lifestyle inspiration,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3728066798156645558,Fashion and local lifestyle,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3728957513128875751,Fashion and lifestyle inspiration,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3729472578558784437,Fashion and lifestyle styling,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3730254688143947897,Fashion and suburban lifestyle,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3731655587290547227,Fashion and lifestyle branding,lifestyle,0.9,regional,Dileiny Baron,False,False,True
3732433386657998930,NJ Fashion and Lifestyle,lifestyle,0.9,regional,Dileiny Baron,False,False,True
3733233454692590931,Fashion and lifestyle styling,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3734556123585228649,New Jersey Lifestyle and Fashion,lifestyle,0.9,regional,Dileiny Baron,False,False,True
3735317280868711724,Fashion and lifestyle styling,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3737026750136819936,Fashion and lifestyle styling,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3738304014649044913,Personal Style and Lifestyle,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3738922051911465549,Fashion and lifestyle content,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3739742685508069948,Fashion and local lifestyle,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3741164862576721905,Fashion and Lifestyle in NJ,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3743272713935748197,Fashion and lifestyle styling,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3743988943688690471,Fashion and lifestyle inspiration,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3745454764629756456,Fashion and personal styling,lifestyle,0.7,universal,Dileiny Baron,False,False,True
3746256920899293001,Fashion and Lifestyle Branding,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3746860222783499321,New Jersey Lifestyle and Fashion,lifestyle,0.9,regional,Dileiny Baron,False,False,True
3749768081519337816,Fashion and lifestyle styling,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3750490815966664154,Fashion and lifestyle inspiration,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3752664081489598192,Fashion and lifestyle influencer,lifestyle,0.9,regional,Dileiny Baron,False,False,True
3754927588528533504,Fashion and lifestyle styling,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3755770235678013304,Fashion and lifestyle curation,lifestyle,0.9,regional,Dileiny Baron,False,False,True
3758501767265843033,Fashion and lifestyle branding,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3760610388162302513,Fashion and lifestyle inspiration,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3760803306005510766,Fashion and suburban lifestyle,lifestyle,0.9,regional,Dileiny Baron,False,False,True
3761544639884224865,Fashion and Lifestyle Branding,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3762114586951439211,Fashion and Lifestyle,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3762884009865964981,Fashion and lifestyle styling,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3764305154053915190,Fashion and lifestyle curation,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3764538141073110981,Fashion and lifestyle inspiration,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3765064365255834742,Modern New Jersey lifestyle fashion,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3765737824927482290,New Jersey Lifestyle and Fashion,lifestyle,0.9,regional,Dileiny Baron,False,False,True
3767903210796111494,Fashion and suburban lifestyle,lifestyle,0.85,regional,Dileiny Baron,False,False,True
3768641791667868050,Fashion and lifestyle aesthetics,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3769540232397125114,New Jersey Lifestyle and Fashion,lifestyle,0.9,regional,Dileiny Baron,False,False,True
3770313041935206676,Fashion and lifestyle styling,lifestyle,0.8,regional,Dileiny Baron,False,False,True
3687450231277496639,Insufficient data provided for analysis,lifestyle,1.0,local,Garden State,False,False,True
3689203762170829596,Undetermined New Jersey content,lifestyle,1.0,local,Garden State,False,False,True
3689791478978565140,New Jersey lifestyle and culture,lifestyle,1.0,local,Garden State,False,False,True
3691761058721735177,Insufficient data provided,other,1.0,local,Garden State,False,False,True
3696306734810754833,New Jersey lifestyle and identity,lifestyle,1.0,local,Garden State,False,False,True
3701280613609457568,Insufficient data for analysis,other,1.0,local,Garden State,False,False,True
3702815275033803866,New Jersey lifestyle and culture,lifestyle,1.0,local,Garden State,False,False,True
3704481340251160711,New Jersey Lifestyle/Culture,lifestyle,1.0,local,Garden State,False,False,True
3707180502015448074,Insufficient data for analysis,other,1.0,local,Garden State,False,False,True
3707981346054996702,Insufficient content data provided,other,1.0,local,Garden State,False,False,True
3713492396199027658,Insufficient data for analysis,other,1.0,local,Garden State,False,False,True
3714296254668124601,Insufficient data for analysis,other,1.0,local,Garden State,False,False,True
3721687309764082932,New Jersey Lifestyle and Culture,lifestyle,1.0,local,Garden State,False,False,True
3722490229606705436,Insufficient data provided,other,1.0,local,Garden State,False,False,True
3723313090353285668,Insufficient data for analysis,other,1.0,local,Garden State,False,False,True
3727435433258359059,Insufficient data for analysis,other,1.0,local,Garden State,False,False,True
3730335798668635506,New Jersey lifestyle and identity,lifestyle,1.0,local,Garden State,False,False,True
3732622071475336924,Incomplete or missing content data,other,1.0,local,Garden State,False,False,True
3738533047445822345,New Jersey lifestyle and culture,lifestyle,1.0,local,Garden State,False,False,True
3744242106216047451,Insufficient data for analysis,other,1.0,local,Garden State,False,False,True
3749259819644701921,New Jersey lifestyle and culture,lifestyle,1.0,regional,Garden State,False,False,True
3752842988654526853,Insufficient data for analysis,other,1.0,local,Garden State,False,False,True
3754237883965369214,Insufficient data to determine,other,1.0,local,Garden State,False,False,True
3754975347868789572,New Jersey lifestyle content,lifestyle,1.0,local,Garden State,False,False,True
3755771742901044596,Insufficient content data provided,lifestyle,1.0,local,Garden State,False,False,True
3756377904151376282,Insufficient data for analysis,other,1.0,local,Garden State,False,False,True
3756429620842410147,Insufficient content data provided,other,1.0,local,Garden State,False,False,True
3757233738267852687,New Jersey lifestyle and culture,lifestyle,1.0,local,Garden State,False,False,True
3757945032222570169,Insufficient content data provided,other,1.0,local,Garden State,False,False,True
3758081700522954158,New Jersey Lifestyle,lifestyle,1.0,local,Garden State,False,False,True
3758699828575584659,Insufficient data provided,other,1.0,local,Garden State,False,False,True
3761513473378469836,Insufficient content data provided,other,1.0,local,Garden State,False,False,True
3766554180937935455,Insufficient data provided for analysis,other,1.0,local,Garden State,False,False,True
3768224863917016979,Insufficient data for analysis,other,1.0,regional,Garden State,False,False,True
3664179977840377304,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3760176264351109116,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3760602679936566576,Hoboken and Hudson County lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3760735362180210136,Hudson County lifestyle and news,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3760762192555729466,Hudson County lifestyle and news,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3760811535489895860,Local lifestyle and community news,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3760886190274809494,Local lifestyle and community news,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3760908457121732755,Hoboken and Jersey City lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3761323909358573011,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3761349315608491124,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3762056716428336114,Hudson County lifestyle and news,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3762773039184356425,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3762865664994362151,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3762996728514547634,Hoboken and Jersey City lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3763057516544577534,Hoboken and Hudson County Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3763092537934405400,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3763500247922271928,Hoboken and Hudson County lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3763653341519806869,Hudson County lifestyle and news,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3763809019353931964,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3764233577408018393,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3764318503633435239,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3764383892933454450,Hoboken and Hudson County Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3764479378261645380,Hudson County lifestyle and news,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3764510469805605662,Hoboken and Hudson County Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3764545765670677662,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3764945925047375023,Hoboken and Jersey City lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3765143152916507512,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3765227354743766111,Hoboken and Jersey City lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3765679937072799497,Hudson County lifestyle and news,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3765758952030737212,Hudson County lifestyle and news,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3765806724850697673,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3765884101942381211,Hoboken and Hudson County Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3765949802149421677,Hoboken and Hudson County Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3766413371725885913,Hoboken and Jersey City lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3766538254166279447,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3766780140550415159,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3767137430667271080,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3767855454886097422,Hoboken and Jersey City lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3768112083352285234,Hoboken and Hudson County lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3768172817158259424,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3768586050608333367,Hoboken and Jersey City lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3768717406336208366,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3768839126004116708,Hoboken and Jersey City lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3769312684827224402,Hudson County local lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3769401518164314068,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3769508951193901792,Hoboken and Jersey City lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3769542033926123504,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3770023563319320391,Hoboken and Jersey City lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3770123247924837082,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3770204117126942413,Hoboken and Jersey City Lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3770281730600142186,Hoboken and Jersey City lifestyle,lifestyle,1.0,local,Hoboken Girl _Jennifer Tripucka and team_,False,False,True
3702927800583897544,Insufficient content for analysis,other,1.0,local,Jersey Joe,False,False,True
3740558405510181139,Insufficient data provided for analysis,other,1.0,local,Jersey Joe,False,False,True
3753624009607553167,New Jersey food and lifestyle,lifestyle,1.0,local,Jersey Joe,False,False,True
3755513562459765220,New Jersey High School Sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3766141444110359728,New Jersey high school sports,news,1.0,local,Jersey Sports Zone,True,False,True
3766149891379891274,NJ High School Sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3766174753786750208,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3766210133772782986,NJ High School Athletics,news,1.0,regional,Jersey Sports Zone,True,False,True
3766223442936881246,New Jersey High School Sports,news,1.0,local,Jersey Sports Zone,True,False,True
3766240861101280016,New Jersey high school sports,news,1.0,local,Jersey Sports Zone,True,False,True
3766244612924204215,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3766260213184973563,NJ high school sports highlights,news,1.0,regional,Jersey Sports Zone,True,False,True
3766319218468978633,NJ high school sports coverage,news,1.0,regional,Jersey Sports Zone,True,False,True
3766320639507507133,New Jersey high school sports,news,1.0,local,Jersey Sports Zone,True,False,True
3766618454788139413,NJ High School Sports,news,1.0,local,Jersey Sports Zone,True,False,True
3766646873697535595,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3766673059735648326,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3766674710085180876,NJ high school sports highlights,news,1.0,regional,Jersey Sports Zone,True,False,True
3766721756494256776,NJ high school sports coverage,news,1.0,local,Jersey Sports Zone,True,False,True
3766762699981138926,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3766779242190464589,NJ High School Sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3766818618551116596,New Jersey high school sports,news,1.0,local,Jersey Sports Zone,True,False,True
3767271320485878910,NJ high school sports highlights,news,1.0,local,Jersey Sports Zone,True,False,True
3767274273468671422,NJ High School Sports Highlights,news,1.0,regional,Jersey Sports Zone,True,False,True
3767364877892690338,NJ high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3767383329491498703,New Jersey High School Sports,news,1.0,local,Jersey Sports Zone,True,False,True
3767433163779074770,NJ high school sports highlights,news,1.0,regional,Jersey Sports Zone,True,False,True
3767479965140110495,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3767554513533238960,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3767554484433296398,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3767727738799029450,NJ high school sports highlights,news,1.0,regional,Jersey Sports Zone,True,False,True
3767972189841895134,NJ High School Sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3768835112994843704,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3768899215146827399,NJ high school sports highlights,news,1.0,regional,Jersey Sports Zone,True,False,True
3768912666665528709,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3768931535086097651,NJ high school sports highlights,news,1.0,regional,Jersey Sports Zone,True,False,True
3769004880242523353,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3769038023338005383,NJ High School Sports Highlights,news,1.0,regional,Jersey Sports Zone,True,False,True
3769082526170107939,NJ High School Athletics,news,1.0,local,Jersey Sports Zone,True,False,True
3769088970172925502,NJ High School Athletics,news,1.0,regional,Jersey Sports Zone,True,False,True
3769343713920027291,NJ High School Sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3769509845293439383,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3769570490525049881,NJ high school sports,news,1.0,local,Jersey Sports Zone,True,False,True
3769567502285402882,NJ high school sports coverage,news,1.0,local,Jersey Sports Zone,True,False,True
3769616263686637635,New Jersey high school sports,news,1.0,local,Jersey Sports Zone,True,False,True
3769682698559550183,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3769685649319349307,NJ High School Sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3769686465421999781,NJ high school sports highlights,news,1.0,regional,Jersey Sports Zone,True,False,True
3769708180180955251,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3769786819471606185,NJ high school sports highlights,news,1.0,local,Jersey Sports Zone,True,False,True
3769812556206603935,New Jersey high school sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3770295247004322376,NJ high school sports,news,1.0,local,Jersey Sports Zone,True,False,True
3770409548944479147,NJ High School Sports,news,1.0,regional,Jersey Sports Zone,True,False,True
3759883525931690049,New Jersey local culture,lifestyle,1.0,local,Jersey Talks,False,False,True
3759960982069295674,New Jersey lifestyle and culture,lifestyle,1.0,regional,Jersey Talks,False,False,True
3760056448027077909,New Jersey local culture,news,1.0,local,Jersey Talks,True,False,True
3760302283239271559,New Jersey local culture,entertainment,1.0,local,Jersey Talks,False,False,True
3760713819689615337,New Jersey local affairs,news,1.0,local,Jersey Talks,True,False,True
3761425792693748028,New Jersey local interest,news,1.0,local,Jersey Talks,True,False,True
3761482555434521477,New Jersey local culture,lifestyle,1.0,local,Jersey Talks,False,False,True
3762141617897638440,New Jersey street interviews,entertainment,1.0,local,Jersey Talks,False,False,True
3762818634482804558,New Jersey culture and lifestyle,entertainment,1.0,local,Jersey Talks,False,False,True
3762827022158563879,New Jersey Street Culture,entertainment,1.0,local,Jersey Talks,False,False,True
3762857127832483711,New Jersey community discourse,lifestyle,1.0,local,Jersey Talks,False,False,True
3762876964995701692,New Jersey local culture,entertainment,1.0,local,Jersey Talks,False,False,True
3763101765965241039,New Jersey local culture,opinion,1.0,local,Jersey Talks,True,False,True
3763673375630774771,New Jersey local culture,entertainment,1.0,local,Jersey Talks,False,False,True
3763812374243503687,New Jersey local culture,entertainment,1.0,local,Jersey Talks,False,False,True
3763847777106389509,New Jersey local news,news,1.0,local,Jersey Talks,True,False,True
3764240124231185839,New Jersey local culture,entertainment,1.0,local,Jersey Talks,False,False,True
3764406391802085226,New Jersey local culture,entertainment,1.0,local,Jersey Talks,False,False,True
3764948549406588877,General New Jersey community,lifestyle,1.0,local,Jersey Talks,False,False,True
3764995359283211127,New Jersey local culture,entertainment,1.0,local,Jersey Talks,False,False,True
3765023284857459109,New Jersey local culture,entertainment,1.0,local,Jersey Talks,False,False,True
3765113362879402813,New Jersey local culture,lifestyle,1.0,local,Jersey Talks,False,False,True
3765118373882567314,Insufficient data provided,other,1.0,local,Jersey Talks,False,False,True
3765346477556128605,New Jersey local culture,lifestyle,1.0,local,Jersey Talks,False,False,True
3765905549683762229,New Jersey local culture,lifestyle,1.0,local,Jersey Talks,False,False,True
3765954379351465441,New Jersey lifestyle and culture,entertainment,1.0,local,Jersey Talks,False,False,True
3766059951290583151,New Jersey local culture,lifestyle,1.0,local,Jersey Talks,False,False,True
3766456572629262345,New Jersey street culture,entertainment,1.0,local,Jersey Talks,False,False,True
3766466994333859938,New Jersey local culture,entertainment,1.0,local,Jersey Talks,False,False,True
3766473379851279256,New Jersey culture and lifestyle,entertainment,1.0,local,Jersey Talks,False,False,True
3766879558607884077,New Jersey local affairs,news,1.0,local,Jersey Talks,True,False,True
3766893276666277888,New Jersey local culture,lifestyle,1.0,local,Jersey Talks,False,False,True
3766917526076799756,New Jersey local culture,lifestyle,1.0,local,Jersey Talks,False,False,True
3767107139673353154,New Jersey local culture,lifestyle,1.0,local,Jersey Talks,False,False,True
3767209336088156555,Insufficient data for analysis,other,1.0,local,Jersey Talks,False,False,True
3768256823439756989,New Jersey community discourse,entertainment,1.0,local,Jersey Talks,False,True,True
3768510832057533749,New Jersey community voices,entertainment,1.0,regional,Jersey Talks,False,False,True
3768522210516428881,New Jersey local culture,entertainment,1.0,local,Jersey Talks,False,False,True
3768596020780175607,New Jersey community culture,entertainment,1.0,local,Jersey Talks,False,False,True
3768896333776209568,New Jersey local culture,lifestyle,1.0,local,Jersey Talks,False,False,True
3768915228008406112,New Jersey local culture,news,1.0,local,Jersey Talks,True,False,True
3768990903159493928,New Jersey local culture,news,1.0,local,Jersey Talks,True,False,True
3769047585227018393,General New Jersey Commentary,lifestyle,1.0,local,Jersey Talks,False,False,True
3770263139926589159,New Jersey local news,news,1.0,local,Jersey Talks,True,False,True
3770358521971882088,New Jersey local culture,interview,1.0,local,Jersey Talks,False,False,True
3770400991389789915,New Jersey local culture,entertainment,1.0,regional,Jersey Talks,False,True,True
3770492685460271407,New Jersey local affairs,news,1.0,local,Jersey Talks,True,False,True
