video_id,influencer,platform,sentiment_score,sentiment_label,primary_emotion,secondary_emotion,formality,energy_level,humor_level,rhetorical_mode,authenticity_score,controversy_potential,shareability_score,confidence
7546783072788712759,madewithsaz0n Elena Gergis,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.15,entertaining,0.7,0.05,0.82,0.78
7548229504934710541,madewithsaz0n Elena Gergis,tiktok,0.82,very_positive,joy,anticipation,conversational,high,0.25,persuasive,0.55,0.05,0.78,0.88
7552341417364917518,madewithsaz0n Elena Gergis,tiktok,0.75,positive,anticipation,surprise,casual,very_high,0.6,entertaining,0.7,0.05,0.8,0.78
7553434136187276557,madewithsaz0n Elena Gergis,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.4,entertaining,0.75,0.05,0.85,0.78
7553804780368334135,madewithsaz0n Elena Gergis,tiktok,0.85,very_positive,joy,trust,conversational,high,0.7,entertaining,0.82,0.15,0.78,0.88
7556076674870250766,madewithsaz0n Elena Gergis,tiktok,0.75,positive,joy,anticipation,casual,high,0.65,entertaining,0.75,0.05,0.8,0.78
7556393902106774798,madewithsaz0n Elena Gergis,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.2,persuasive,0.65,0.1,0.82,0.87
7559006729246231821,madewithsaz0n Elena Gergis,tiktok,0.85,very_positive,anticipation,joy,conversational,very_high,0.45,entertaining,0.78,0.05,0.88,0.87
7559371421533719821,madewithsaz0n Elena Gergis,tiktok,0.75,positive,joy,anticipation,casual,high,0.3,persuasive,0.5,0.15,0.7,0.85
7559774666190114103,madewithsaz0n Elena Gergis,tiktok,0.65,positive,anticipation,joy,casual,high,0.3,persuasive,0.55,0.1,0.65,0.78
7560867543880174862,madewithsaz0n Elena Gergis,tiktok,0.82,very_positive,anticipation,joy,casual,very_high,0.75,entertaining,0.78,0.15,0.88,0.85
7561279812367600910,madewithsaz0n Elena Gergis,tiktok,-0.25,negative,disgust,surprise,casual,high,0.6,informative,0.85,0.4,0.75,0.88
7564223385392172301,madewithsaz0n Elena Gergis,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.65,entertaining,0.75,0.05,0.88,0.82
7564557376502746381,madewithsaz0n Elena Gergis,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.2,entertaining,0.75,0.05,0.8,0.78
7566086484810288398,madewithsaz0n Elena Gergis,tiktok,0.75,positive,joy,trust,casual,high,0.75,entertaining,0.8,0.15,0.85,0.78
7566823636498271501,madewithsaz0n Elena Gergis,tiktok,0.75,positive,anticipation,joy,casual,high,0.3,persuasive,0.6,0.05,0.82,0.85
7568322441534065975,madewithsaz0n Elena Gergis,tiktok,0.75,very_positive,joy,trust,casual,high,0.8,entertaining,0.8,0.1,0.85,0.78
7569774544332918029,madewithsaz0n Elena Gergis,tiktok,0.75,positive,trust,anticipation,conversational,moderate,0.1,informative,0.85,0.05,0.8,0.82
7573103590198283575,madewithsaz0n Elena Gergis,tiktok,0.75,positive,anticipation,joy,casual,high,0.2,persuasive,0.72,0.05,0.78,0.88
7573489355495329038,madewithsaz0n Elena Gergis,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.3,persuasive,0.7,0.0,0.88,0.88
MS4wLjABAAAAqo1MDj_gu9B5mGjqS54VhnI1loJ903vJpYgyJeLpmpNOfQvz90H5,madewithsaz0n Elena Gergis,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7438422051146403118,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.35,persuasive,0.62,0.02,0.88,0.87
7438801397430193451,marmodernvibes,tiktok,0.92,very_positive,joy,anticipation,conversational,very_high,0.25,persuasive,0.7,0.05,0.88,0.94
7439086642813603115,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.45,persuasive,0.7,0.05,0.88,0.92
7441352297772387630,marmodernvibes,tiktok,0.88,very_positive,joy,anticipation,conversational,very_high,0.25,persuasive,0.72,0.02,0.89,0.91
7443499437030198574,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.45,persuasive,0.68,0.05,0.82,0.88
7444304958910123310,marmodernvibes,tiktok,0.92,very_positive,joy,anticipation,conversational,very_high,0.4,persuasive,0.65,0.05,0.88,0.91
7445270569525890350,marmodernvibes,tiktok,0.88,very_positive,joy,anticipation,conversational,very_high,0.7,entertaining,0.72,0.05,0.89,0.92
7450182491891240238,marmodernvibes,tiktok,0.88,very_positive,joy,anticipation,conversational,very_high,0.25,persuasive,0.65,0.0,0.82,0.89
7455543611350846762,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.15,persuasive,0.7,0.05,0.88,0.92
7462561075796512046,marmodernvibes,tiktok,0.87,very_positive,joy,surprise,conversational,very_high,0.35,persuasive,0.68,0.05,0.82,0.89
7462563299373403438,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.45,persuasive,0.62,0.05,0.79,0.88
7463489291667393838,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.2,persuasive,0.65,0.05,0.88,0.92
7465853462203370794,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.3,persuasive,0.55,0.1,0.8,0.92
7466906093877464366,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.4,persuasive,0.65,0.05,0.88,0.91
7469254293711850798,marmodernvibes,tiktok,0.82,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.65,0.1,0.88,0.92
7469512053267483947,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.3,persuasive,0.68,0.05,0.87,0.92
7471712701316713770,marmodernvibes,tiktok,0.92,very_positive,joy,anticipation,casual,very_high,0.3,persuasive|entertaining,0.65,0.05,0.9,0.88
7472161866714762542,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.2,persuasive,0.72,0.05,0.88,0.87
7472877629578775854,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.3,persuasive,0.65,0.05,0.82,0.88
7473938339125677355,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.2,entertaining,0.7,0.05,0.82,0.88
7474713181563227438,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.3,persuasive,0.65,0.05,0.88,0.87
7475873723707428138,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.3,persuasive,0.65,0.05,0.9,0.88
7479945096515898666,marmodernvibes,tiktok,0.87,very_positive,joy,anticipation,casual,very_high,0.3,persuasive,0.62,0.05,0.88,0.91
7481112552802422062,marmodernvibes,tiktok,0.92,very_positive,joy,anticipation,casual,very_high,0.35,persuasive,0.72,0.05,0.89,0.88
7484772823236349230,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.3,entertaining,0.75,0.05,0.88,0.82
7488474637731482926,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.25,persuasive,0.65,0.05,0.82,0.88
7489883578315181354,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.25,persuasive,0.65,0.05,0.9,0.92
7491662134569520430,marmodernvibes,tiktok,0.85,very_positive,joy,trust,conversational,high,0.2,persuasive,0.68,0.05,0.78,0.82
7493319393569508654,marmodernvibes,tiktok,0.75,positive,joy,anticipation,conversational,moderate,0.2,inspirational,0.65,0.05,0.8,0.78
7500161119517199662,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.6,persuasive,0.68,0.05,0.82,0.88
7502558860788632878,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.45,persuasive,0.68,0.05,0.82,0.87
7503980104662420779,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.3,persuasive,0.65,0.05,0.8,0.88
7521028108942675231,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.3,persuasive,0.65,0.05,0.88,0.92
7523353503171939615,marmodernvibes,tiktok,0.82,very_positive,joy,anticipation,casual,high,0.3,informative,0.72,0.05,0.88,0.85
7532322015257054495,marmodernvibes,tiktok,0.82,very_positive,joy,anticipation,casual,high,0.2,persuasive,0.65,0.05,0.88,0.78
7532912259153120542,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.35,informative,0.72,0.05,0.89,0.87
7533355230721805599,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.35,persuasive,0.65,0.05,0.88,0.87
7533958089142258975,marmodernvibes,tiktok,0.87,very_positive,joy,anticipation,casual,very_high,0.25,entertaining,0.65,0.05,0.92,0.91
7536348008531725599,marmodernvibes,tiktok,0.82,very_positive,joy,trust,conversational,high,0.2,inspirational,0.88,0.05,0.85,0.89
7536725043263311134,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.2,persuasive,0.75,0.05,0.8,0.88
7537031353439718686,marmodernvibes,tiktok,0.92,very_positive,joy,surprise,conversational,very_high,0.3,persuasive,0.75,0.05,0.85,0.88
7537398157316066590,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.25,persuasive,0.68,0.05,0.92,0.88
7537414680709565727,marmodernvibes,tiktok,0.85,very_positive,joy,trust,conversational,high,0.2,persuasive,0.65,0.0,0.8,0.88
7538445511670467871,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.2,persuasive,0.72,0.05,0.82,0.84
7539621305209851167,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.25,persuasive,0.62,0.05,0.88,0.89
7540116525479496990,marmodernvibes,tiktok,0.85,very_positive,joy,trust,casual,high,0.2,persuasive,0.75,0.05,0.82,0.88
7541874235644448030,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.65,entertaining,0.78,0.05,0.88,0.87
7553772943281605918,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.25,informative,0.72,0.05,0.88,0.92
7560388121691573535,marmodernvibes,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.6,persuasive,0.72,0.05,0.88,0.87
7564213191543164190,marmodernvibes,tiktok,0.82,very_positive,joy,anticipation,conversational,high,0.25,inspirational,0.72,0.05,0.82,0.78
MS4wLjABAAAAE1dk9HUhwP0p11gQAxUerzhfc279PZiXpbZI1SHy9bppWU9Kd9v0,marmodernvibes,tiktok,0.0,neutral,none_detectable,none_detectable,casual,low,0.0,informative,0.0,0.0,0.0,0.15
7560484437302054199,megthings_,tiktok,0.65,positive,anticipation,joy,casual,high,0.7,entertaining,0.8,0.15,0.85,0.78
7560484680009616654,megthings_,tiktok,0.65,positive,anticipation,joy,casual,high,0.6,entertaining,0.75,0.3,0.85,0.72
7560878518800862477,megthings_,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.3,persuasive,0.75,0.05,0.82,0.88
7561449502943628599,megthings_,tiktok,0.88,very_positive,joy,surprise,conversational,high,0.15,persuasive,0.72,0.1,0.89,0.87
7562187334238620983,megthings_,tiktok,0.65,positive,anticipation,joy,conversational,high,0.6,entertaining,0.8,0.05,0.75,0.82
7563382425020009741,megthings_,tiktok,0.65,positive,surprise,anticipation,conversational,high,0.65,entertaining,0.8,0.7,0.85,0.82
7563683764736511246,megthings_,tiktok,0.88,very_positive,joy,anticipation,conversational,high,0.1,inspirational,0.65,0.15,0.82,0.82
7564163040304844087,megthings_,tiktok,0.65,positive,anticipation,joy,casual,high,0.3,entertaining,0.75,0.35,0.82,0.78
7564869884874591543,megthings_,tiktok,0.88,very_positive,joy,surprise,conversational,very_high,0.35,persuasive,0.82,0.02,0.87,0.91
7564967921454238989,megthings_,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.15,persuasive,0.82,0.05,0.88,0.87
7565623809240304951,megthings_,tiktok,0.82,very_positive,joy,surprise,conversational,high,0.25,persuasive,0.78,0.05,0.81,0.87
7566093517672500493,megthings_,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.15,persuasive,0.62,0.05,0.78,0.88
7566425256424951054,megthings_,tiktok,0.85,very_positive,joy,surprise,conversational,high,0.15,inspirational,0.72,0.15,0.88,0.84
7566818691535441165,megthings_,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.15,persuasive,0.75,0.05,0.82,0.88
7567038246157323534,megthings_,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.6,persuasive,0.55,0.1,0.8,0.88
7567103747810151694,megthings_,tiktok,0.72,positive,joy,trust,casual,very_high,0.62,entertaining,0.68,0.12,0.81,0.72
7567448533402389815,megthings_,tiktok,0.85,very_positive,joy,trust,casual,high,0.6,entertaining,0.75,0.05,0.82,0.78
7567547558143282446,megthings_,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.75,entertaining,0.8,0.05,0.9,0.88
7567926999004515639,megthings_,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.85,entertaining,0.7,0.05,0.88,0.78
7568113437268659470,megthings_,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.8,entertaining,0.75,0.05,0.88,0.82
7568174379515792653,megthings_,tiktok,0.75,positive,joy,trust,casual,high,0.8,entertaining,0.8,0.05,0.85,0.82
7568281679815609655,megthings_,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.3,persuasive,0.68,0.15,0.82,0.87
7568634870025489678,megthings_,tiktok,0.85,very_positive,joy,trust,conversational,high,0.15,persuasive,0.72,0.05,0.78,0.87
7568965094470667533,megthings_,tiktok,0.75,very_positive,joy,surprise,casual,high,0.75,entertaining,0.8,0.05,0.8,0.85
7569043142461197582,megthings_,tiktok,0.75,positive,joy,trust,conversational,moderate,0.25,entertaining,0.65,0.05,0.78,0.82
7569322605161762061,megthings_,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.4,entertaining,0.8,0.05,0.85,0.88
7569618336347098382,megthings_,tiktok,0.85,very_positive,joy,trust,casual,high,0.35,persuasive,0.78,0.05,0.72,0.82
7569678737160047927,megthings_,tiktok,0.92,very_positive,joy,surprise,conversational,very_high,0.4,persuasive,0.78,0.02,0.88,0.89
7569812184792894734,megthings_,tiktok,0.85,very_positive,anticipation,joy,conversational,very_high,0.6,entertaining,0.75,0.05,0.88,0.87
7570058667345644855,megthings_,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.25,entertaining,0.65,0.05,0.88,0.82
7570871828336364814,megthings_,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.2,persuasive,0.72,0.05,0.83,0.88
7571141109150190862,megthings_,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.3,entertaining,0.65,0.15,0.88,0.88
7571543880265436430,megthings_,tiktok,0.92,very_positive,joy,surprise,conversational,very_high,0.15,inspirational,0.72,0.35,0.88,0.88
7571656337998826765,megthings_,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.15,persuasive,0.72,0.05,0.88,0.87
7571894264364338446,megthings_,tiktok,0.65,positive,joy,anticipation,conversational,high,0.2,persuasive,0.45,0.05,0.6,0.78
7572036432580087054,megthings_,tiktok,0.82,very_positive,joy,anticipation,casual,high,0.75,entertaining,0.7,0.05,0.85,0.78
7572325718806334775,megthings_,tiktok,0.65,positive,joy,anticipation,casual,moderate,0.75,entertaining,0.68,0.15,0.78,0.62
7572382798657359118,megthings_,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.25,persuasive,0.75,0.05,0.88,0.87
7572631906005552439,megthings_,tiktok,0.85,very_positive,joy,trust,casual,moderate,0.1,inspirational,0.75,0.05,0.82,0.88
7572686428824554807,megthings_,tiktok,0.82,very_positive,joy,anticipation,casual,very_high,0.65,entertaining,0.78,0.25,0.88,0.87
7572804397512592654,megthings_,tiktok,0.78,very_positive,joy,anticipation,casual,very_high,0.65,entertaining,0.72,0.08,0.82,0.83
7573107350408564023,megthings_,tiktok,0.75,very_positive,anticipation,joy,casual,very_high,0.4,entertaining,0.8,0.05,0.85,0.88
7573696156014759182,megthings_,tiktok,0.75,positive,joy,trust,conversational,high,0.2,entertaining,0.7,0.05,0.72,0.78
7573719495986908429,megthings_,tiktok,0.92,very_positive,joy,anticipation,casual,very_high,0.3,persuasive_inspirational,0.82,0.05,0.88,0.89
7573881827757165838,megthings_,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.4,entertaining,0.7,0.05,0.8,0.82
7574165261855526158,megthings_,tiktok,-0.15,neutral,disgust,surprise,casual,moderate,0.65,entertaining,0.75,0.05,0.85,0.82
7574183463901809933,megthings_,tiktok,0.85,very_positive,anticipation,joy,casual,very_high,0.6,persuasive,0.8,0.05,0.9,0.92
7574459820913282318,megthings_,tiktok,0.65,positive,joy,anticipation,casual,high,0.6,entertaining,0.75,0.35,0.85,0.82
7574545120704335159,megthings_,tiktok,0.65,positive,joy,surprise,casual,high,0.6,entertaining,0.65,0.15,0.75,0.72
7574825236818955533,megthings_,tiktok,0.92,very_positive,joy,surprise,conversational,very_high,0.3,entertaining,0.72,0.05,0.89,0.88
MS4wLjABAAAA8sAeEhFTE2rl91SO1b772zvC3vjGZMDF2xsR0fe_tVF3qmLAkjc4,megthings_,tiktok,0.0,neutral,unknown,unknown,casual,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7548547867309280542,myteacherface Jessica Hawk,tiktok,0.72,positive,trust,joy,conversational,moderate,0.25,inspirational,0.82,0.2,0.78,0.85
7549249842426498334,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,trust,conversational,moderate,0.3,inspirational,0.78,0.05,0.82,0.87
7549252567025454366,myteacherface Jessica Hawk,tiktok,0.78,very_positive,joy,trust,conversational,high,0.3,inspirational,0.82,0.02,0.85,0.87
7549260325346954526,myteacherface Jessica Hawk,tiktok,0.82,very_positive,joy,anticipation,conversational,moderate,0.3,inspirational,0.78,0.05,0.82,0.85
7549946922853764383,myteacherface Jessica Hawk,tiktok,0.75,positive,joy,trust,conversational,moderate,0.3,inspirational,0.8,0.0,0.75,0.82
7550035376056896798,myteacherface Jessica Hawk,tiktok,0.82,very_positive,joy,surprise,conversational,high,0.75,entertaining,0.78,0.05,0.82,0.85
7550777257359346975,myteacherface Jessica Hawk,tiktok,0.65,positive,joy,surprise,conversational,high,0.8,entertaining,0.72,0.15,0.78,0.7
7551520082401299743,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.35,entertaining,0.8,0.05,0.8,0.78
7551835337685863710,myteacherface Jessica Hawk,tiktok,0.75,positive,joy,trust,conversational,high,0.4,inspirational,0.8,0.05,0.75,0.72
7552225731447688479,myteacherface Jessica Hawk,tiktok,0.75,positive,joy,trust,conversational,moderate,0.4,inspirational,0.8,0.0,0.85,0.82
7553424333616499999,myteacherface Jessica Hawk,tiktok,0.65,positive,trust,joy,conversational,high,0.2,informative,0.75,0.4,0.65,0.78
7553733716678331679,myteacherface Jessica Hawk,tiktok,0.75,positive,joy,anticipation,conversational,high,0.4,inspirational,0.7,0.15,0.8,0.72
7554803936159419679,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,trust,conversational,high,0.3,inspirational,0.75,0.05,0.88,0.88
7555230160606235934,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,anticipation,conversational,high,0.2,entertaining,0.75,0.05,0.82,0.88
7556029193549581599,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.75,entertaining,0.8,0.05,0.8,0.85
7556327878137269534,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,trust,conversational,high,0.7,entertaining,0.82,0.05,0.88,0.87
7556749434390957343,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,trust,casual,very_high,0.8,entertaining,0.72,0.05,0.82,0.78
7557837351280577822,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,trust,casual,high,0.7,entertaining,0.8,0.05,0.85,0.82
7558227174545722654,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.75,entertaining,0.8,0.05,0.85,0.78
7558565337784929567,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.75,entertaining,0.8,0.05,0.88,0.78
7558949534055845150,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.75,entertaining,0.8,0.05,0.85,0.82
7559311344604908831,myteacherface Jessica Hawk,tiktok,0.65,positive,anticipation,joy,conversational,high,0.3,persuasive,0.72,0.68,0.78,0.85
7559588887442509087,myteacherface Jessica Hawk,tiktok,-0.35,negative,fear,anger,conversational,high,0.05,persuasive,0.7,0.85,0.8,0.82
7560466080234229023,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,trust,conversational,high,0.3,persuasive,0.82,0.05,0.75,0.88
7560491840282184991,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,trust,casual,high,0.7,entertaining,0.75,0.05,0.8,0.72
7561144055552331039,myteacherface Jessica Hawk,tiktok,0.75,positive,joy,trust,conversational,high,0.7,entertaining,0.82,0.05,0.8,0.78
7561937325983321375,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,trust,conversational,high,0.75,entertaining,0.78,0.05,0.82,0.79
7562323677342223647,myteacherface Jessica Hawk,tiktok,0.75,very_positive,trust,joy,conversational,high,0.2,inspirational,0.8,0.05,0.85,0.78
7562326974195174686,myteacherface Jessica Hawk,tiktok,0.75,positive,trust,joy,conversational,moderate,0.25,informative,0.82,0.15,0.78,0.8
7562329597824519455,myteacherface Jessica Hawk,tiktok,0.75,positive,trust,joy,conversational,moderate,0.15,inspirational,0.82,0.05,0.78,0.85
7562333731420261662,myteacherface Jessica Hawk,tiktok,0.75,positive,trust,joy,conversational,high,0.25,inspirational,0.82,0.15,0.78,0.8
7562336481533021471,myteacherface Jessica Hawk,tiktok,0.75,positive,joy,trust,conversational,high,0.25,inspirational,0.8,0.2,0.8,0.78
7562341369633705246,myteacherface Jessica Hawk,tiktok,0.75,positive,trust,joy,conversational,high,0.2,inspirational,0.8,0.15,0.8,0.78
7562345360916614431,myteacherface Jessica Hawk,tiktok,0.75,positive,joy,trust,conversational,high,0.25,inspirational,0.78,0.08,0.81,0.76
7562347272986496287,myteacherface Jessica Hawk,tiktok,0.75,very_positive,joy,trust,conversational,high,0.15,inspirational,0.8,0.15,0.85,0.78
7563377447295651102,myteacherface Jessica Hawk,tiktok,0.65,positive,anticipation,trust,conversational,moderate,0.05,persuasive,0.7,0.72,0.8,0.78
7563793806970096926,myteacherface Jessica Hawk,tiktok,-0.35,negative,anger,disgust,conversational,moderate,0.35,persuasive,0.75,0.65,0.78,0.85
7564111706352373023,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,anticipation,casual,high,0.85,entertaining,0.78,0.05,0.88,0.82
7564197616947350814,myteacherface Jessica Hawk,tiktok,0.82,very_positive,joy,anticipation,casual,high,0.78,entertaining,0.71,0.12,0.88,0.73
7564858557376531743,myteacherface Jessica Hawk,tiktok,0.65,positive,anticipation,fear,conversational,high,0.05,persuasive,0.72,0.78,0.82,0.87
7565969781271088415,myteacherface Jessica Hawk,tiktok,0.75,positive,trust,anticipation,conversational,high,0.1,persuasive|inspirational,0.8,0.25,0.78,0.82
7569330797501517086,myteacherface Jessica Hawk,tiktok,0.75,positive,joy,surprise,conversational,high,0.75,entertaining,0.8,0.05,0.85,0.78
7569681469627501854,myteacherface Jessica Hawk,tiktok,0.92,very_positive,joy,trust,conversational,very_high,0.2,inspirational,0.78,0.05,0.88,0.85
7570107473617620255,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,trust,conversational,high,0.25,inspirational,0.8,0.05,0.88,0.82
7570657467651132703,myteacherface Jessica Hawk,tiktok,-0.75,negative,disgust,anger,casual,moderate,0.65,entertaining,0.8,0.6,0.85,0.82
7571564356312337694,myteacherface Jessica Hawk,tiktok,0.85,very_positive,joy,trust,conversational,high,0.2,inspirational,0.8,0.05,0.88,0.85
7571565468436253982,myteacherface Jessica Hawk,tiktok,0.92,very_positive,joy,anticipation,conversational,high,0.15,persuasive_inspirational,0.88,0.05,0.82,0.91
7572619245461327135,myteacherface Jessica Hawk,tiktok,0.15,neutral,anticipation,fear,conversational,moderate,0.0,confrontational,0.65,0.6,0.7,0.62
7574162101225180447,myteacherface Jessica Hawk,tiktok,-0.82,very_negative,anger,disgust,conversational,very_high,0.05,confrontational,0.78,0.87,0.84,0.87
MS4wLjABAAAA61rhF_tY0We-PQ2sw87Jpocoh768k92iVOpmaN6c_nes9tMM_vMT,myteacherface Jessica Hawk,tiktok,0.0,neutral,unknown,unknown,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7110252210780638510,NewarkNJblog,tiktok,0.82,very_positive,joy,trust,conversational,high,0.2,entertaining,0.78,0.05,0.8,0.88
7231357502749723946,NewarkNJblog,tiktok,0.0,neutral,unable_to_determine,unable_to_determine,unknown,unknown,0.0,unknown,0.0,0.0,0.0,0.05
7232037197258591534,NewarkNJblog,tiktok,0.65,positive,joy,surprise,conversational,moderate,0.15,informative,0.8,0.1,0.78,0.83
7233140426599861547,NewarkNJblog,tiktok,0.75,positive,joy,trust,casual,moderate,0.3,entertaining,0.65,0.05,0.72,0.68
7234652735218388270,NewarkNJblog,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.2,inspirational,0.72,0.05,0.78,0.83
7366396123201670443,NewarkNJblog,tiktok,0.85,very_positive,joy,trust,conversational,high,0.1,inspirational,0.8,0.05,0.88,0.92
7372020273731652910,NewarkNJblog,tiktok,0.75,positive,joy,surprise,professional,high,0.1,informative,0.7,0.15,0.72,0.82
7381514823193890090,NewarkNJblog,tiktok,0.85,very_positive,joy,anticipation,conversational,very_high,0.2,persuasive|entertaining,0.75,0.05,0.88,0.88
7487314029900320030,NewarkNJblog,tiktok,0.85,very_positive,joy,trust,casual,very_high,0.15,inspirational,0.65,0.05,0.8,0.87
7552552612235644190,NewarkNJblog,tiktok,0.85,very_positive,joy,trust,conversational,very_high,0.3,entertaining,0.75,0.02,0.88,0.92
MS4wLjABAAAA-dSIWBkP_VQPUxFYpFpOMqSoYmCH8DJvEeBScpb2DNq5LdKUFHe4,NewarkNJblog,tiktok,0.0,neutral,none_detectable,none_detectable,casual,low,0.0,informative,0.5,0.0,0.0,0.15
7073648520628096299,NJ Athletics,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.2,entertaining,0.8,0.05,0.88,0.85
7075131762350837034,NJ Athletics,tiktok,0.92,very_positive,joy,trust,casual,very_high,0.2,inspirational,0.85,0.05,0.88,0.87
7076272035990605099,NJ Athletics,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.2,inspirational,0.75,0.05,0.82,0.78
7078002960420359470,NJ Athletics,tiktok,0.85,very_positive,joy,trust,casual,very_high,0.2,inspirational,0.78,0.05,0.82,0.88
7081795166180248875,NJ Athletics,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.4,entertaining,0.55,0.05,0.8,0.78
7083228151127559467,NJ Athletics,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.1,inspirational,0.8,0.05,0.82,0.88
7084021409671875883,NJ Athletics,tiktok,0.85,very_positive,joy,trust,casual,very_high,0.4,entertaining|inspirational,0.75,0.05,0.82,0.78
7084297759565679914,NJ Athletics,tiktok,0.85,very_positive,joy,anticipation,casual,very_high,0.4,entertaining,0.75,0.05,0.88,0.82
7084367440146189611,NJ Athletics,tiktok,0.85,very_positive,joy,surprise,casual,very_high,0.45,entertaining,0.75,0.1,0.82,0.82
7085789388965170475,NJ Athletics,tiktok,0.75,positive,joy,anticipation,casual,very_high,0.6,entertaining,0.65,0.1,0.8,0.72
